step,time_s,x_m,y_m,speed_kmh,steer_deg,ed_m,ephi_deg,route_progress,offroad,collision
195,9.75,-3.4003227432441236,-3.3769250113422418,50.55571355333781,28.64788975654116,-0.19311594964692907,1.5379163369484563,30.798439583848022,False,False
196,9.8,-3.8484427688517924,-3.9122291810261753,50.55547695315128,-28.64788975654116,-0.15533203746321064,-1.3199334882265774,30.914737168336483,False,False
197,9.850000000000001,-4.349951598197864,-4.3978691871162,50.55522217147747,28.64788975654116,-0.19046503163164222,1.5379209026905774,31.031423655164385,False,False
198,9.9,-4.798066481738474,-4.933168692977803,50.55499140518778,-28.64788975654116,-0.15268054387958035,-1.3199399245742005,31.1484440241833,False,False
199,9.950000000000001,-5.299570357074357,-5.418804214634977,50.55476259129402,28.64788975654116,-0.18781297750807002,1.5379259892497747,31.26567772250086,False,False
200,10.0,-5.747680883426433,-5.95409904601793,50.5545455520704,-28.64788975654116,-0.1500284951448092,-1.3199453735304032,31.382697017989905,False,False
201,10.05,-6.249180370248234,-6.439730240150408,50.5543348113973,28.64788975654116,-0.18516067448286466,1.5379309618917572,31.499929682544405,False,False
202,10.100000000000001,-6.697286948603291,-6.975020645941292,50.554132485658755,-28.64788975654116,-0.14933243944677144,-0.9618283244035682,31.616947982221973,False,False
203,10.15,-7.198782408288687,-7.460647780111724,50.553937070936826,28.64788975654116,-0.1801059622288358,1.8960576199961248,31.73417968686703,False,False
204,10.200000000000001,-7.64688534141748,-7.9959340533552625,50.553748873011685,-28.64788975654116,-0.13796559480187154,-0.9618328702372237,31.85119706146122,False,False
205,10.25,-8.148377070310593,-8.481557404977472,50.553567347108704,28.64788975654116,-0.16873900530878,1.89606198662275,31.968427874119744,False,False
206,10.3,-8.596476621028534,-9.016839832555162,50.553392384627834,-28.64788975654116,-0.12659882211797271,-0.9618370876406452,32.08677260330584,False,False
207,10.350000000000001,-9.09796488509952,-9.502459666212125,50.55322368205903,28.64788975654116,-0.15737213184178778,1.8960660488685108,32.20591940567491,False,False
208,10.4,-9.546061293236733,-10.037738518171398,50.55306104564536,-28.64788975654116,-0.11523212163059071,-0.9618410058862841,32.32439063610643,False,False
209,10.450000000000001,-10.04754633743441,-10.523355081365551,50.55290424151595,28.64788975654116,-0.14600533852301267,1.8960698256066155,32.44353665660766,False,False
210,10.5,-10.495639824846593,-11.058630609508391,50.55275306765375,-28.64788975654116,-0.10657062980611043,-0.35310861117877473,32.56200713376692,False,False
211,10.55,-10.997121876308368,-11.544244132661513,50.55260731815031,28.64788975654116,-0.12993274167458657,2.50480937269239,32.68115242751846,False,False
212,10.600000000000001,-11.445212648956314,-12.079516571224454,50.55246680005493,-28.64788975654116,-0.08039247577383113,-0.35311199604391774,32.799622204505546,False,False
213,10.65,-11.94669191867809,-12.565127268601033,50.55233132470471,28.64788975654116,-0.10375454979350757,2.504812636044925,32.9187668227366,False,False
214,10.700000000000001,-12.39478016794297,-13.10039683535225,50.5522007115292,-28.64788975654116,-0.05421446386104985,-0.3531151423182755,33.03803255559188,False,False
215,10.75,-12.896256852016396,-13.586004906133137,50.55207478581437,28.64788975654116,-0.07757650271043065,2.5048156694062587,33.16011167024826,False,False
216,10.8,-13.344342755774267,-14.121271803500509,50.5519533794301,-28.64788975654116,-0.028036584066564063,-0.35311806683563346,33.280780852258715,False,False
217,10.850000000000001,-13.845817036461222,-14.606877432831014,50.55183633013261,28.64788975654116,-0.05139859022683946,2.504818488976507,33.40285937043755,False,False
218,10.9,-14.293900760046226,-15.14214184897585,50.55172348157523,-28.64788975654116,-0.006763478947997781,0.5247907009405661,33.523527978206616,False,False
219,10.950000000000001,-14.79537280675939,-15.6277452089516,50.55161468298742,28.64788975654116,-0.019433167782410665,3.382732595989264,33.64560594195307,False,False
220,11.0,-15.243454503850547,-16.163007318772515,50.55150978902721,-28.64788975654116,0.04076918076563896,0.5247881741448029,33.76627401595852,False,False
221,11.05,-15.744924474060507,-16.648608569358498,50.55140865956045,28.64788975654116,0.02809947482113584,3.382735032111077,33.88835146435405,False,False
222,11.100000000000001,-16.193004287503914,-17.18386853542585,50.55131115948642,-28.64788975654116,0.0883016453585319,0.5247858254431303,34.0,False,False
223,11.15,-16.69653534998209,-17.667541829559234,50.495715040425964,26.798199136266255,0.07281106666979054,3.100297646510703,34.13490717848304,False,False
224,11.200000000000001,-17.150467561203065,-18.19740167707985,50.56544705692236,-28.64788975654116,0.1250558598836441,0.12172237899317329,34.25871419965751,False,False
225,11.25,-17.66078943644495,-18.67445316687468,50.426558143985346,24.02537156094907,0.10008090104693279,2.2458897236788244,34.384660807938864,False,False
226,11.3,-18.127175577493905,-19.19288003084806,50.58648598614263,-28.64788975654116,0.12889403684547474,0.25514119303433386,34.50892639503686,False,False
227,11.350000000000001,-18.64278974559877,-19.66415986669637,50.52986056149337,27.397296145427685,0.11040766589974149,2.8510068896378695,34.63444070003859,False,False
228,11.4,-19.108208676050634,-20.184276182420636,50.55680117298493,-28.64788975654116,0.16191770512387937,-0.10402420474988885,34.75901826736098,False,False
229,11.450000000000001,-19.627059698655785,-20.65169142891497,50.48994695982868,26.276952060286558,0.13840252922447704,2.369710325379857,34.884339551934744,False,False
230,11.5,-20.09885760633837,-21.165672780018113,50.565757192463465,-28.64788975654116,0.18106855638420088,-0.6474973661013712,35.0,False,False
231,11.55,-20.626768174496352,-21.623435588890207,50.38773108253643,22.274366762483314,0.14431653198926903,1.2005262886040358,35.13877575206981,False,False
232,11.600000000000001,-21.11561095018231,-22.120464561792527,50.59863861269252,-28.64788975654116,0.1629481614622421,-2.080732586733707,35.268062210232834,False,False
233,11.65,-21.648906624332103,-22.571699785330196,50.57468549558825,28.64788975654116,0.11775913771765967,0.6793468229499674,35.397755039718845,False,False
234,11.700000000000001,-22.13144560421515,-23.076365036812927,50.5449994471015,-28.64788975654116,0.14181362685744792,-0.6902875850624463,35.527429158142375,False,False
235,11.75,-22.664170897312037,-23.5274474431115,50.55894886271828,28.64788975654116,0.11527790271122729,2.1631666971177843,35.65700177318716,False,False
236,11.8,-23.147293142476673,-24.03136399414943,50.54701507766107,-28.64788975654116,0.16120588236307776,-0.6954656380602745,35.786675115519095,False,False
237,11.850000000000001,-23.680455669710575,-24.4818834237317,50.55135633173576,28.64788975654116,0.13395963148683873,2.1625050475823193,35.916231672599146,False,False
238,11.9,-24.16382845681604,-24.985476430826942,50.548223472879044,-28.64788975654116,0.17947976748830452,-0.695408030326047,36.04658098054916,False,False
239,11.950000000000001,-24.70544479063681,-25.42682642303843,50.342489731325486,20.612433648857944,0.13976184076334097,0.9356865835138826,36.182823471072375,False,False
240,12.0,-25.212421245938526,-25.904999283476403,50.61530685860219,-28.64788975654116,0.1505941551611858,-2.445700799896088,36.31793651610778,False,False
241,12.05,-25.760744384287687,-26.338098684270097,50.57787978485614,28.64788975654116,0.10026149224335934,0.2909689048077762,36.45337087651241,False,False
242,12.100000000000001,-26.259747078438238,-26.826548524551516,50.54686148546456,-28.64788975654116,0.1299299367628085,-0.6977155244589689,36.588993605774654,False,False
243,12.15,-26.80712689133425,-27.2597864791576,50.56224430279953,28.64788975654116,0.10339883325755517,2.1545132410574976,36.72427867301601,False,False
244,12.200000000000001,-27.30670988492659,-27.747443353225073,50.548810515466926,-28.64788975654116,0.14929041512234925,-0.7042886743023151,36.85990174702934,False,False
245,12.25,-27.85455020899282,-28.180040956234897,50.553691351578614,28.64788975654116,0.121973351098251,2.1535989825863613,36.99516670823151,False,False
246,12.3,-28.354402473711815,-28.667324314220913,50.55008428544502,-28.64788975654116,0.16740605725505808,-0.7042617524039091,37.13597452401043,False,False
247,12.350000000000001,-28.91139580517998,-29.089284682575816,50.32488233857366,19.607512961510867,0.12605594193451308,0.7733367961754937,37.279523527817496,False,False
248,12.4,-29.436793947521632,-29.54706299858958,50.62626421181926,-28.64788975654116,0.10636083563453314,-0.3244154904043906,37.42175655049093,False,False
249,12.450000000000001,-30.000999089295085,-29.959474783370162,50.58419434683832,28.64788975654116,0.0791678261489821,0.047983436652460326,37.564356970646,False,False
250,12.5,-30.517835089576344,-30.42911772642754,50.54927591686652,-28.64788975654116,0.13125189101431445,-0.49076313913156744,37.70718013715926,False,False
251,12.55,-31.08098546831205,-30.84172466347447,50.56653552041488,28.64788975654116,0.10736860475771548,2.3606768826910782,37.849604774405236,False,False
252,12.600000000000001,-31.598440049041592,-31.310450805619038,50.551344806048135,-28.64788975654116,0.15584543299700804,-0.49816459484564296,37.99242784346918,False,False
253,12.65,-32.17074411504982,-31.711475704645043,50.32872859342102,19.552298343668618,0.11719961100195186,0.970774694831454,38.14233639492834,False,False
254,12.700000000000001,-32.712991681725995,-32.14924450798981,50.628978181004754,-28.64788975654116,0.12601627126811432,-2.4795186611607316,38.29300570063708,False,False
255,12.75,-33.292307125083504,-32.54022347322666,50.587684186935924,28.64788975654116,0.07513976404608691,0.24099707739521928,38.44453486913054,False,False
256,12.8,-33.826450405054736,-32.9901515651957,50.55166431254145,-28.64788975654116,0.10904287361218379,0.2413973666616845,38.59577065341041,False,False
257,12.850000000000001,-34.404740251923876,-33.3813203288496,50.56920739221539,28.64788975654116,0.09410177107403678,3.092750546489821,38.74711885463633,False,False
258,12.9,-34.939482780752876,-33.83027853769519,50.553642617221186,-28.64788975654116,0.1514890165646853,0.2339687350632354,38.89835727738646,False,False
259,12.950000000000001,-35.529892295546745,-34.20479383133906,50.26976288707589,15.740878709633458,0.11595294117619884,1.1208436410671376,39.05212341841668,False,False
260,13.0,-36.09777477397063,-34.60852625762452,50.667603044121165,-28.64788975654116,0.11727952753929444,-2.577421396790708,39.2129072003728,False,False
261,13.05,-36.69741154887958,-34.968420702755175,50.60894305413951,28.64788975654116,0.06447881104266528,0.08522898130402222,39.374961945843424,False,False
262,13.100000000000001,-37.25453805453668,-35.38993194991759,50.558461432139055,-28.64788975654116,0.08304392884630196,0.7202293695473718,39.53646705051797,False,False
263,13.15,-37.852728735733294,-35.750200996945324,50.5832685721831,28.64788975654116,0.07442489649175021,3.568638258777222,39.698264283561564,False,False
264,13.200000000000001,-38.410628251028044,-36.17030592465056,50.56117478943361,-28.64788975654116,0.13788999635167462,0.709652484585194,39.85977600945592,False,False
265,13.25,-39.01000897365815,-36.52857041587283,50.54740533049744,27.958180554479185,0.1269401814081794,3.4618588758550737,40.0,False,False
266,13.3,-39.56992848996507,-36.945558165101325,50.5677541712651,-28.64788975654116,0.18669160711630622,0.5593584728161412,40.19261208245932,False,False
267,13.350000000000001,-40.19038744888987,-37.27050614963455,50.21841927444491,3.658097952022172,0.13631925530159017,-0.40938312812175287,40.36868916856173,False,False
268,13.4,-40.806887962341264,-37.597165504768434,50.80749922598528,-28.64788975654116,0.08738319432444464,-0.5846169391317163,40.542255472145676,False,False
269,13.450000000000001,-41.44278838056032,-37.89286440524351,50.77837874344423,28.64788975654116,0.05660835282260923,1.892500306639106,40.715367105958116,False,False
270,13.5,-42.04203663968731,-38.25601436254803,50.664187014972185,-28.64788975654116,0.10258629069578515,-1.0454855463225752,40.89100825190307,False,False
271,13.55,-42.68070758549416,-38.54354865140506,50.51130917179176,21.643579961647987,0.0632890106827277,0.7213571088048448,41.0685723490261,False,False
272,13.600000000000001,-43.29489112308499,-38.87693418292423,50.70954607271497,-28.64788975654116,0.07596884843596652,-2.5950797602081885,41.25531538455155,False,False
273,13.65,-43.938563249272704,-39.15259468192829,50.66474735221472,27.914256166471716,0.023829262940421203,0.04127379975799917,41.44428470819957,False,False
274,13.700000000000001,-44.5502144384968,-39.49220250475455,50.64992653793929,-28.64788975654116,0.0718717779270362,2.349628191433501,41.6315070213878,False,False
275,13.75,-45.19643909202086,-39.760818831787184,50.54081192975554,24.49082491313572,0.07617563658545126,4.5541708061115305,41.82016700507339,False,False
276,13.8,-45.81587068491365,-40.084206658212125,50.67170652908203,-28.64788975654116,0.14131567506760334,1.4233883064061144,42.0,False,False
277,13.850000000000001,-46.48116006684111,-40.30829276901623,50.318131097736135,1.0549574572095983,0.09718661542679174,0.00020058316307408933,42.209652741607556,False,False
278,13.9,-47.144972500787894,-40.52810582820002,50.9102876699154,-28.64788975654116,-0.0001615860874149,1.6263924771816554,42.412654724870386,False,False
279,13.950000000000001,-47.82171543256826,-40.71741129318299,50.88010928460911,28.64788975654116,-0.0037419573090961555,4.0563587132445305,42.61630483394666,False,False
280,14.0,-48.473033404410664,-40.979347050716186,50.74435970510821,-28.64788975654116,0.06949619854567408,1.1102216944841559,42.821118723710875,False,False
281,14.05,-49.147657410084214,-41.16999812320398,50.788292608146364,28.64788975654116,0.0677910307898419,3.943059832088924,43.0,False,False
282,14.100000000000001,-49.79946063286064,-41.42817082905257,50.729175330878576,-28.64788975654116,0.13727736099683993,1.0866513908446735,43.23961198090203,False,False
283,14.15,-50.49030546483525,-41.56231148548414,50.52016181409854,-7.946781768597882,0.07677990923114847,-1.6520257698065866,43.46363861621431,False,False
284,14.200000000000001,-51.180578721765585,-41.68976971546245,50.63073651122875,-13.425821005174756,0.0696320745071728,2.8747025100687265,43.68401735044411,False,False
285,14.25,-51.87278414560214,-41.80877099017676,50.541557807169525,8.208886349402484,0.08544433796055664,3.0437528404901895,43.90438225688375,False,False
286,14.3,-52.56379227016101,-41.92664144656624,50.95597332449721,-28.64788975654116,0.10031434395053158,-1.0447024239532356,44.127042754528595,False,False
287,14.350000000000001,-53.267607981191,-41.96750773554069,50.520730719593324,8.912971447642683,0.037133731438523526,-1.500725060471479,44.36645712313892,False,False
288,14.4,-53.965877178678284,-42.02755563044789,50.94850461180689,-28.64788975654116,0.025089009319031984,2.8689418963217435,44.60151103624301,False,False
289,14.450000000000001,-54.669099609540524,-42.04176210359826,50.900061405144704,28.64788975654116,0.04075494870622425,5.402395461305284,44.837495268284115,False,False
290,14.5,-55.36580399202367,-42.130293962519055,50.77304626304571,-28.64788975654116,0.1307325859605872,2.4807459308556283,45.0,False,False
291,14.55,-56.06867155104837,-42.06858109127668,50.923665868120274,-20.548143651562707,0.07047860794919536,-2.20128435894107,45.32097184366793,False,False
292,14.600000000000001,-56.76989664630941,-41.99089429954969,50.59421441408291,4.104189138696049,-0.005752664980318707,-3.2914210419788126,45.571406279251654,False,False
293,14.65,-57.4681567148301,-41.91504682806813,51.07870304049131,-28.64788975654116,0.06011294583947134,1.6901070029361736,45.82015501187294,False,False
294,14.700000000000001,-58.157778068184555,-41.7567242887171,50.68835150667425,0.9446886636850672,0.019117227074382376,-0.08899377108096225,46.069994911696455,False,False
295,14.75,-58.84326074192696,-41.59642344519411,51.1855244550093,-28.64788975654116,-0.02451983782981193,-4.8568133859534885,46.325267724460495,False,False
296,14.8,-59.52249807739783,-41.40106230867887,51.16857030394765,28.64788975654116,-0.10376778461287484,-2.462064376656825,46.58378436387077,False,False
297,14.850000000000001,-60.2176488989644,-41.279264688248645,50.97264143671093,-28.64788975654116,0.05182105205625159,4.548486832626612,46.83966981859694,False,False
298,14.9,-60.872886293629996,-41.01008900934504,51.14030036377597,-21.263223294559523,0.017617063997512936,-0.2606271416757422,47.095524996948576,False,False
299,14.950000000000001,-61.51985684911991,-40.721146699725296,50.79131385546366,2.557162142825159,-0.03798065040859405,-1.6504952083660982,47.35569021215159,False,False
300,15.0,-62.162806836681334,-40.43143634371018,51.27425897637441,-28.64788975654116,-0.03786863774129645,3.5807870931769075,47.61254715322936,False,False
301,15.05,-62.79147219219691,-40.10566883952156,51.263906307444536,28.64788975654116,-0.012733223538438698,6.003526529014899,47.87101786201673,False,False
302,15.100000000000001,-63.45020363565872,-39.848631467294574,51.07407035105827,-28.64788975654116,0.08703681219779429,3.0655700151693903,48.0,False,False
303,15.15,-64.03934966258373,-39.45249028180631,51.31016002678917,-23.12980989725453,0.03146158082848205,-2.0332372628758226,48.375051431716656,False,False
304,15.200000000000001,-64.61842255256734,-39.04135142185969,50.906013153220385,8.177479783773665,-0.04212543830177584,-2.6949734146898594,48.629492775952386,False,False
305,15.25,-65.20336948035623,-38.645856012210224,51.30804062606402,-28.64788975654116,0.08315375321098217,2.2625408864283805,48.88110394767226,False,False
306,15.3,-65.73277469997915,-38.17103396858497,50.943819631429385,-4.093034787028859,0.04327688069325128,-0.25121200814875233,49.12592734554056,False,False
307,15.350000000000001,-66.2507890953233,-37.688617120688086,51.344786440490445,-25.446854128876392,-0.009647381039007197,-4.864910352700032,49.36725149628244,False,False
308,15.4,-66.75645769578155,-37.190936758264876,51.388139448257355,28.64788975654116,-0.08220282820590186,-2.3466556454411176,49.61017427493974,False,False
309,15.450000000000001,-67.30897245106547,-36.74720727931806,51.16210711615388,-28.64788975654116,0.0790930243761307,3.0417657435291034,49.85143223478656,False,False
310,15.5,-67.76825538492069,-36.20587833454532,50.98147275298384,-8.956048442863645,0.04549369242510583,0.11362266023512756,50.086875045521104,False,False
311,15.55,-68.21696618943022,-35.657885541923655,51.06974834676309,-13.884553642329598,-0.000381309038331723,-2.9776205361790753,50.31596261575957,False,False
312,15.600000000000001,-68.65564394849939,-35.101541419003404,50.94941625431702,6.2165416761137156,-0.05928928429813307,-3.179496871580247,50.54561176132583,False,False
313,15.65,-69.09196692121158,-34.54543316450136,51.25838286436944,-25.52902343417801,0.0016072441004552074,0.2961936456733291,50.774567177938955,False,False
314,15.700000000000001,-69.48813012951283,-33.95748466292972,51.055957045743085,19.434582210040297,-0.020833272006164978,1.60412540015892,51.004577555417974,False,False
315,15.75,-69.91888434983706,-33.39763412812261,51.216013009875496,-28.64788975654116,0.0012172342777654888,-1.8783522838315372,51.21702017411137,False,False
316,15.8,-70.29350371001938,-32.797285114812745,51.07398424861651,24.36966238693326,-0.045951104806380205,0.15973663698911503,51.43458383906972,False,False
317,15.850000000000001,-70.71752837463511,-32.232956726205714,51.13095567493068,-28.64788975654116,0.03480264379464992,3.22241652770925,51.647842938299085,False,False
318,15.9,-71.07946713919375,-31.62620780860256,51.00088706801771,24.35664996432947,0.050283475072966516,5.336323671974402,51.86436755524605,False,False
319,15.950000000000001,-71.49147843684972,-31.05409905621108,51.092786382871665,-28.64788975654116,0.12640870714646044,2.189719298500654,52.0,False,False
320,16.0,-71.80513188540628,-30.41908478775948,50.77512419119327,-3.2603070926493207,0.08594476265601164,0.0821897225313389,52.27478373134881,False,False
321,16.05,-72.11224230819816,-29.783777205456285,51.11544282289291,-21.949552509685002,0.04453679266980759,1.4701095682200207,52.47708062036987,False,False
322,16.1,-72.40762780971389,-29.14144426928761,51.13827695192153,25.41497909205536,0.05040709145932748,3.761369011483038,52.679988290482754,False,False
323,16.150000000000002,-72.7549097113899,-28.526612145779687,51.08121719719317,-28.64788975654116,0.11488769952082513,0.6925717048852619,52.88262776637729,False,False
324,16.2,-73.01252301848015,-27.868190815100156,50.7452965380966,10.5552080754107,0.0797105047950152,0.7179980996878743,53.07925898717358,False,False
325,16.25,-73.28858636720427,-27.220659502681052,51.18706343568354,-28.64788975654116,0.06582686920480046,-3.3379303020539743,53.269659050000165,False,False
326,16.3,-73.52081111175676,-26.553322792335006,51.11986297448863,28.64788975654116,0.003838441722475938,-0.7776495921294565,53.46172031043126,False,False
327,16.35,-73.82231186940655,-25.915510615554165,51.010190213428615,-28.64788975654116,0.07302780820797278,0.9258424368624695,53.6529492753543,False,False
328,16.400000000000002,-74.0541962823183,-25.250090329548716,51.03707789571656,28.64788975654116,0.06817893450789383,3.759105707922167,53.84446026475341,False,False
329,16.45,-74.35265153370943,-24.611834479801548,50.98385801832914,-28.64788975654116,0.13515634244383207,0.9096826170372229,54.0,False,False
330,16.5,-74.55208290241481,-23.93473306927488,50.6298877049834,7.537676527442726,0.09581637170010104,0.5282364302096653,54.21463822520588,False,False
331,16.55,-74.76369437353199,-23.26444724718146,51.15429784863181,-28.64788975654116,0.05052480101040113,0.32218217514309055,54.39588178020417,False,False
332,16.6,-74.93518307467599,-22.579464259094102,51.10659887115423,28.64788975654116,0.03185966870673601,2.84053959559424,54.57796734919032,False,False
333,16.650000000000002,-75.17933331655031,-21.917776752629706,50.99302990635657,-28.64788975654116,0.08944250479378008,-0.079794449555229,54.76052198046565,False,False
334,16.7,-75.35183270068117,-21.234802885115542,51.01786355115457,28.64788975654116,0.07229024743590601,2.7515881568140053,54.942173991378986,False,False
335,16.75,-75.5929869735369,-20.573065461834794,50.96210215150261,-28.64788975654116,0.12697365918437403,-0.09878493943873892,55.11627634833224,False,False
336,16.8,-75.74192929852975,-19.883989463345596,50.652704688602434,14.213772041082622,0.0854909044962388,0.5415874191009219,55.292590477441834,False,False
337,16.85,-75.92168351164015,-19.205116124344226,51.06176393023752,-28.64788975654116,0.07472730214908219,0.3324750800203717,55.466174695036436,False,False
338,16.900000000000002,-76.05092586599429,-18.512264983563686,50.98838814100735,28.64788975654116,0.05736767340733823,2.9566721195024237,55.64068464023384,False,False
339,16.95,-76.25306693816067,-17.838102633254284,50.91383333359715,-28.64788975654116,0.11519814754690016,0.057659253421929686,55.81509304529805,False,False
340,17.0,-76.38295023981293,-17.146944048026782,50.931796712230096,28.64788975654116,0.09881676961310983,2.8961321918012595,55.98918303460511,False,False
341,17.05,-76.58303412219398,-16.472823635101683,50.89290586331922,-28.64788975654116,0.1546435455589144,0.044829969209278425,56.154943405253945,False,False
342,17.1,-76.68600386839908,-15.776161656586835,50.55926117384996,11.691036439076948,0.1107924375331737,0.30178284714841563,56.325090909850395,False,False
343,17.150000000000002,-76.81357360431836,-15.086481345410418,51.02424540095073,-28.64788975654116,0.09589216996508143,-0.40321631083364423,56.49285419045183,False,False
344,17.2,-76.89358045866997,-14.386790995864423,50.95071659799908,28.64788975654116,0.06894840053709936,2.184186568074601,56.66095731751507,False,False
345,17.25,-77.04799646905973,-13.700704495308788,50.86788765818171,-28.64788975654116,0.11761595875224788,-0.7242473499594267,56.829812419293205,False,False
346,17.3,-77.12903904537464,-13.00274859748878,50.891369869382686,28.64788975654116,0.09195877885128925,2.1134311198106044,56.99748467038827,False,False
347,17.35,-77.28113631438751,-12.316803075086902,50.849784975416036,-28.64788975654116,0.13835573527439013,-0.7391563312814113,57.15946976709063,False,False
348,17.400000000000002,-77.34480906021656,-11.616612751964814,50.601110076287924,18.35574453266763,0.09519071938899137,0.5381168415010666,57.32468599678196,False,False
349,17.45,-77.45190007170964,-10.92397945471844,50.91812011465943,-28.64788975654116,0.09698036978237912,0.03846700096334365,57.48795869176138,False,False
350,17.5,-77.50132396079285,-10.22281864402928,50.864782939106824,28.64788975654116,0.07667685081181658,2.7310532526384037,57.651899930625454,False,False
351,17.55,-77.62467682619214,-9.53154991053448,50.811753052773724,-28.64788975654116,0.13091869280798837,-0.15561301082538376,57.81581858350397,False,False
352,17.6,-77.67470571662915,-8.831547881447518,50.82389704540271,28.64788975654116,0.11133203088752693,2.688538543212754,57.97946733659184,False,False
353,17.650000000000002,-77.79662557745618,-8.140487776848136,50.79628593300177,-28.64788975654116,0.16416859697251757,-0.16459430868872202,58.138223873540355,False,False
354,17.7,-77.82308081314055,-7.4382897789547515,50.48331033773646,13.862297930856117,0.12090670139460225,0.427555585601209,58.300697784731156,False,False
355,17.75,-77.88089293324362,-6.740667148524798,50.911488903505145,-28.64788975654116,0.10292959338091746,-0.5156257764441553,58.46113200768341,False,False
356,17.8,-77.88732598585302,-6.038002311411404,50.838914757289444,28.64788975654116,0.07493851716608503,2.109301971467902,58.62187357598947,False,False
357,17.85,-77.96882374848589,-5.3409967602456785,50.771283367205285,-28.64788975654116,0.12219924676945733,-0.7934749606591613,58.78324963121006,False,False
358,17.900000000000002,-77.97636807989754,-4.63975792712767,50.79373336688849,28.64788975654116,0.09538796100422267,2.0482500403977273,58.943619277307626,False,False
359,17.95,-78.0559205509764,-3.943007418083295,50.76019538394519,-28.64788975654116,0.14071822577649548,-0.8062229090613156,59.101765279366994,False,False
360,18.0,-78.04923357278993,-3.2413693772681054,50.54944331295243,20.325701025022823,0.0996731581647908,0.7747917116333886,59.26237769924875,False,False
361,18.05,-78.09202355299827,-2.542891204327521,50.816788713693136,-28.64788975654116,0.09202355299827088,0.18317733930964586,59.42117720942391,False,False
362,18.1,-78.07381361896611,-1.8415884428526383,50.77423076482018,28.64788975654116,0.0556626636006491,0.10151981351658461,59.58078737896489,False,False
363,18.150000000000002,-78.12980567831801,-1.1428533524666238,50.73264678712035,-28.64788975654116,0.12980567831800746,0.027418380367895248,59.740104649272624,False,False
364,18.2,-78.11218430914984,-0.4424091427418652,50.743158613811815,28.64788975654116,0.11218430914983919,2.8749688182761752,59.89949232609352,False,False
365,18.25,-78.16705572154257,0.2560722653850039,50.72197775394889,-28.64788975654116,0.1670557215425674,0.020280953483271226,60.056230371354594,False,False
366,18.3,-78.12646824793674,0.9565326895788613,50.41360527390156,14.177082995684643,0.1264682479367421,0.6629645031877697,60.21713337428924,False,False
367,18.35,-78.11844171636245,1.6554950839880946,50.839124595411796,-28.64788975654116,0.11844171636245422,-3.1386694541140887,60.37589954051861,False,False
368,18.400000000000002,-78.05842069574825,2.354617048454877,50.76934176041769,28.64788975654116,0.05842069574825321,-0.5060825942279522,60.5351560944396,False,False
369,18.45,-78.07358301004244,3.0552538468082204,50.7062224964375,-28.64788975654116,0.11487746249191133,-0.6014884779091482,60.69481596034358,False,False
370,18.5,-78.01481428575553,3.753155628896409,50.72982096681698,28.64788975654116,0.09036238834905624,2.2420904943678073,60.8537326009087,False,False
371,18.55,-78.0281383954779,4.45342572910322,50.69941928619309,-28.64788975654116,0.13796961989135464,-0.6137840596284675,61.0,False,False
372,18.6,-77.95582126774968,5.150478955128887,50.49822331867295,20.720542716169454,0.09988084140403483,1.0292834521395255,61.1731146573781,False,False
373,18.650000000000002,-77.9341401748212,5.849148131394173,50.75675473435714,-28.64788975654116,0.11244647168325272,-2.3442066938152153,61.33296261833465,False,False
374,18.7,-77.85094227854195,6.5449065817557415,50.71758494129141,28.64788975654116,0.06342656619755774,0.3894986044611358,61.493936507462045,False,False
375,18.75,-77.84176558729398,7.245046013999782,50.67984826173703,-28.64788975654116,0.12034929602660893,0.3879922601893852,61.65426251234726,False,False
376,18.8,-77.75787847200166,7.93999797097286,50.6642591981967,27.77512463564533,0.10574394093751356,3.103767628839878,61.81503803283195,False,False
377,18.85,-77.7439144921347,8.639610226516075,50.67930918221045,-28.64788975654116,0.16117936178311865,0.19075505759957456,61.97540036457912,False,False
378,18.900000000000002,-77.63682184400734,9.33236283789567,50.37351702150033,14.67271689703791,0.1232647482789132,0.8974038101143943,62.13738471934047,False,False
379,18.95,-77.5637870505624,10.026897990331774,50.78773552167371,-28.64788975654116,0.11941699087756623,-2.874370457402606,62.30000811975933,False,False
380,19.0,-77.43825417016518,10.716567667611587,50.72294685913,28.64788975654116,0.06284740037880854,-0.23299029846732436,62.463482334894444,False,False
381,19.05,-77.3872655422161,11.414870322688536,50.66222266523102,-28.64788975654116,0.10658612807484094,-0.10652378375981397,62.62693740332222,False,False
382,19.1,-77.26297408592795,12.103501615108899,50.686597025089114,28.64788975654116,0.08808086997321377,2.738504005432625,62.790090792848446,False,False
383,19.150000000000002,-77.21021482378207,12.801311458912481,50.658328469556466,-28.64788975654116,0.14167261854198204,-0.11827666910581466,62.95352311243943,False,False
384,19.200000000000003,-77.06780576623899,13.487166830698506,50.401057075515176,17.581221367711326,0.10483833405717197,1.046379362709584,63.118863637387314,False,False
385,19.25,-76.96701190943021,14.178105730270323,50.74761450050337,-28.64788975654116,0.10990900748195334,-2.5323351791196713,63.28552014408177,False,False
386,19.3,-76.80986024389391,14.860761182275736,50.69537142297935,28.64788975654116,0.05801746554506229,0.15469616399535033,63.453441040786366,False,False
387,19.35,-76.72631738076512,15.555593488828693,50.64712624879402,-28.64788975654116,0.1044535022790048,0.5240964199150024,63.62075330208758,False,False
